name1,name2,percentage
lduejpae,tfidckfe,44
xcaipymb,whnhkpya,14
zfvpsual,zskvfvok,0
tlpwlour,bcsqhpyh,30
ritpbvjk,fhlvbvms,72
lvgozgbj,etnlyjun,41
taretcpy,tjhcbvqq,92
lmojvvye,fllbckrv,68
fxrzwkix,veqagkgk,41
kudwmruq,pootlwfj,60
mhljwfig,opstfjin,12
akhlsiqa,vhnwrwwi,68
wfmpfejb,tjyydhcn,73
ufsfkdcb,bivudfgh,80
vrniizku,gbhzduxy,30
uxkzyedu,fvggubht,5
kxbrfcyh,sjgqozyl,35
iozxtsbg,ttpzadha,60
skqlsrxr,jiwquikb,20
zgmqmfyi,mxbukiuu,60
bhaaapzj,mldghoqg,83
tdfzwfpg,lybmjjrq,0
ibknmsij,sztzqiwn,10
ssptxxux,ftcixwzi,80
ysjfwolw,xdlbills,62
gusczdhq,zkdacrrj,7
rewbaywz,grhyxrzv,56
xbdwtwlb,vhejgkdy,80
justkyzo,fxwtpsty,15
crlwpymi,hwwpqifu,17
ftczjrud,lciexhuu,96
ducziddv,pqdkhgim,33
czkttkoy,wkxubxgd,16
yrkezehh,aappsnau,18
jjmiqjrj,taetzhns,65
igibnqdb,yenxnicf,76
fxcploxl,hhtvrfgv,20
hrbntbpa,iuknjezw,63
oylyeeqd,birfyxzw,76
kyvstbdi,fpcecvsb,20
zrmswfrf,qsznbjhq,57
nnbxirsh,szbhfmcn,84
kunmnmqp,ccweyxiq,99
lkubwlna,utgywivr,32
uvouheem,omvrzapd,74
fpkkdvrj,dqkiplbl,66
uifloofl,hxnrgqsn,96
lfeqhisn,dppqcixx,98
bqqmuyfq,ywgpnqin,98
cdnvdfzn,cpdirxia,72
ogkhozsf,wnmpprqt,75
gywttbfe,tgnyqzku,84
rdczurwl,ozwglxiq,93
cgxskkmr,mscsqpgu,42
xzoghlmq,ccdlcxjj,30
jgjbqurr,yxbvigto,32
rmuarvvr,rvjyueun,4
ilzadhsa,irkvufht,84
aywrsjkv,stpdooqr,24
bbgboxbi,fpatdehu,19
qcgrznym,wmvmyels,0
vvxrsdxi,nwficajt,40
wvtybtuk,qamrcfgw,72
nzqqcqqk,cdrueahi,30
qmzvnvfd,nouqkxks,0
acfwgkpv,tbswhxpy,85
mbtlwfce,enovakvv,60
lmpsjmwb,iaxlnjze,44
mhalpaoc,vvceqmdk,5
obuzlozt,ostrsmrv,60
gcsminpz,uydnofqy,25
fsfsbyih,yinxpjvu,58
fzdhuaxm,hawjvbdq,5
tjrxgwyl,mjsqwkad,62
mmbnglql,nlatvxej,8
wxvnzcen,ozgytcyh,3
aqtadzyk,jlvucbxo,21
rfmkipbp,aicfdatu,47
ivxbnnhd,jgawzgja,45
iyszotqs,xueowyhd,74
nuexsewe,wtbmlhqo,52
tprlzlcp,tiasyams,25
fnderobj,wzpsgtgg,6
pbrpkfdw,zcggvxzf,96
vrbvdepo,rmbpfddm,68
nhfdxure,wozarudv,64
yxsebimj,onwnjlgh,25
snmzdbeu,icfmihow,88
fctxpyfr,lsdfqqrw,24
fsqgdzsb,vwvfcpor,24
lvxbbrzm,hkswdmss,8
tthflrkf,oqgakhfe,22
gjzxxxle,lctxiamm,0
uyxjbpnd,vbozobum,56
gknpuxlr,mpvflhfn,15
lmmyqytq,kpnnhorg,10
vzrnujqf,zbbokusl,52
tasmflhs,klddjyca,8
qarvqklb,ynzolpyp,56
ahammbzh,amixqfot,20
bliajimc,imhzmdqh,82
obsndffr,plhtkrhd,80
uxzzuwzn,yvsagdxm,67
cppcbxgi,kvpnnpei,0
lwaodine,etvyvfnu,53
blmhiemz,ggcvdtxn,64
rdllpsgs,ipryciyt,75
ngrxbsyu,fyirhdlp,68
jirfxrqi,eeaeidix,70
wlrldtdb,zlhpmthw,22
mieajydi,qiulkqtu,24
tglaajjd,srljmiuh,74
iyxiaulg,dodyoqer,96
weitxjgn,xwfxbdmq,80
ofgtrxba,oaoslhfo,99
fqqcnvin,imbrhlyu,20
vrefepnr,brujgaje,24
uhexlnhj,xczfhdcz,60
pujyusor,wbjslymo,31
ihvctpgu,tcngovko,50
xvdafkbb,fpwvvlwx,40
ronjksvs,eudsmvcb,72
pmuvysjy,whdopneh,59
rbjrehwi,etwtzsox,20
meupfgbj,uqqbdiwo,48
nqvzlais,bngidbte,28
kizbcnbk,jfxbrabb,18
fxflptne,tulzdnax,90
yuxddylj,rmnsthem,54
mkkglafp,vjofedfl,60
qrbkptav,fxwhuxcw,0
eazwczeh,jrbqwkpf,15
urldwcfd,ygzjujik,33
bamnoxjv,jldkmqsp,30
sepmyxqp,zdwqrrwt,51
dbemizmf,jfgnbbxi,32
dxppbewd,zqjvozok,20
nxvzapfk,nuzrzuib,40
bhxextif,hksqlazn,16
ctzyszvk,zosrzepl,0
ulkszjue,scyshebo,52
jmxwsfhd,xqzwbcyz,50
muruimbp,syqsizno,72
icgjseig,olbhlkra,39
szhsbvdd,boklgahk,20
wdslcpfy,yujewllq,68
nwtkkjfw,gzqswfqf,54
zotsslld,uzbyufih,70
dyhkwbom,ssmavbwk,82
zeujsibx,srlszcry,72
ajyknmtf,bvzonxhk,20
nzicxjjm,lzfifqnz,68
vkvavhmb,mjpwlopo,72
zipuhmkb,qwrapckc,40
ycwlbuvu,suerwdma,84
zisxfpfz,gmjjflcq,0
oxjtncva,yscqhnmy,84
dexaniuf,biknjwsc,68
ohekwjdb,saqqouib,74
eyqvgbde,deqgkvlk,35
jbbwnfxt,aaezfdbo,32
hsbgyazo,fyoluudm,35
ftgedxlm,lrvvryov,98
fqhcagoa,vvaonzcv,18
puxqxozu,gwabpecb,64
sqtjwxfh,cbqnadna,80
tjwjzffn,xuuwhvqx,24
lzqjddlj,rgruosbo,29
dcimgkdp,idhanpzd,50
vjvxhbab,ehyjfrbv,76
fifoxkyl,jnyjjeod,36
htaoaczt,bpmmcejr,76
epqidiyi,drcdwqrf,82
jdebmwjm,pfpjvlhz,32
kxbjoxsn,qzbqqqhy,39
btyrbevr,aplcqsgf,20
oivfjvfg,vkwwjugj,75
weuktsbd,unajcrao,23
hfcegwly,ylmdskxy,57
kwvusqiv,pyprwpum,92
yigroait,cnufvjyq,92
uznnguzi,bjihlcau,4
gawcknnn,egdoxtkc,35
dagcqmom,eknodcle,17
mvsohcdd,mnzhavqj,24
mbsowcev,uueorvvs,70
ttrdsihu,bzimaxiq,3
fqwyfwen,jtzgjlbp,77
gyepdtvj,qjricwdu,21
erkqjetq,ztkntran,32
cxlrfnrm,alutmnve,76
mamtwazt,jkyqlfol,60
hlufjqdd,dcfoeyob,50
qugalwgl,fbseareg,8
gaupueqm,ucuophys,24
fxhiitgj,xzuwthbu,93
xtiyvcci,vzsvjiig,36
wonagkub,mjpjvjwh,60
gfcdwjgk,dynxphyu,95
bvsinhsq,xtyyqgsh,14
rqmkarra,deemroyu,10
ogeklzqd,kxvxjild,60
uohicjcw,bvjknbai,40
ksyiwtwh,fpsbqeiu,78
mvsstrhz,idcgmwhy,80
odgkhkne,clhursgu,11
hwvjeevs,pgmqotjk,14
ubhrndpk,xvjbmmts,42
ispbjbwa,crmofsvc,50
kopwixvn,sscburjc,26
huvuvbjg,pobvxwbm,85
wlmnxafv,myhtltyc,2
pbizyvpc,qfarwivs,21
kvmfkyll,zndrlsqh,80
ipqjears,pwhunvtk,89
vkhmxwnf,euilfpux,98
dufteakv,tolekxly,36
ntycjagv,nizbtifd,60
pnarungd,trjpeuuf,55
ernjjten,pxqmribu,32
uvkcxgyv,flhzgmbr,80
pbgccnki,pmurqbcn,76
cedxbtoi,dyraozjc,0
vgnuaoaf,bqebrjie,80
zyuipqex,tlfirwnd,14
kutmlagb,kcnlyalr,20
xxjrjdpg,upcikqhd,17
gmiyfwnc,fgwsaqxp,8
lodojnqn,irwsdhgk,23
wtjmrjnc,njeunika,87
gqojdndx,ewkvrgol,3
shegoehv,dxsjzdie,33
lahwbxou,dxpajstg,6
fwixegrz,hbtpqkxx,40
amaepqka,yghbyzpf,39
caljvnrv,rzubbjgb,20
xelltwwk,rllqbceq,92
edlnqckf,oazedyob,40
khaumgrt,nvhjgonc,87
booyyvga,pdxzqxaj,0
rrcswtps,mqhhgmuo,80
eefhnnob,qhhmvhhm,5
wrhoqhkd,qsjmvjjc,84
kvtxzpbz,pmgynfra,20
lvbvtbxm,vnuxlybl,0
lodpwcdz,ucqwxurv,7
eevedueh,wuvmmzwq,18
tgurvhaf,kwnaizty,87
aigozpav,qkrxcexg,5
xcpssaxm,ubnbvlye,77
zmnffrpi,wuknzoai,88
aslwdwme,wszbuujy,20
ghszugvv,ntfsxlef,0
xbgwssvb,hbditbgt,40
woftvwaf,mldcuwml,96
vdpxqnpy,aegshsjg,64
cubrokmn,pugfwgxm,25
nguccwzc,trpgzzar,0
shndqtep,pcoaetad,43
bysqqgnr,imvsejua,16
sorfmpcq,tivmqsbr,0
crjxmoem,phiqyawn,89
hhaykhnu,vmxnqbza,68
fzefrrjr,jmrlvefw,75
ehtfctbd,zxiuxrri,12
kkcbwxht,rewkjqkh,70
rajblhgx,notcztrx,0
wuxgkhps,tuzaanpr,45
bzyvphwb,npvmttqn,68
wvzvktpv,vfddeiwn,50
kvqxmokt,qfmgpqoz,85
gqatjtpn,oaeuxpso,32
ucdnegmg,nboupoqk,18
sbqajyra,jhsvwxts,93
hxwccjva,rnwtmmcl,8
jiqfyemr,yntavxtc,87
swwcdgjo,qhjppyva,76
silpjdmh,pkxntpgv,82
zoeeirdb,mobuzjvy,4
gzupybya,zmycsuut,56
kyhimirt,czgscfoi,36
gyvyhnth,veonkxej,78
fgodhbrb,gjmgdcmw,40
jhjpdnoi,awbupubz,20
agzwfxum,wwmfbdey,41
uxehoucm,ufuzpxic,32
pqgaovxm,uaokcpgm,65
tbncsyhq,qywuxrec,4
mlhjjozy,lbpyammf,72
hljrusnj,auhstitx,0
blwaftrz,tvtovchl,40
uulvzjew,vjhhafmw,72
hqubbjhm,mbqsfvlc,38
avldfkpl,pmqmbjck,56
seqoriho,rsotmlgt,8
xsryjgzi,caqrqbyp,2
rqesyvql,uybokwdy,82
crapjnzy,lpqibodv,65
gacvfhah,yyvcokvq,92
zjnwbsxr,yryvghkz,40
vqiyvhen,dvdfmsdu,90
muggtuqm,hjxayrvg,21
xfrhkwxq,cggxlyzd,24
flnmvagu,orjsafpz,56
hdapbtgz,qwvkuhae,52
ayltukhe,xeskjpom,51
zlzpglzo,gzvtzehr,0
emtxyrfs,bnlfsapf,12
vvyfbhai,ggzudhcq,43
vumexpeu,jwstdxqh,35
cvzdzoao,mcwrwlfk,60
nncvqcjg,rqokplxm,52
tcsymdvu,gqfpqcyz,75
zkwizsdb,kansghar,36
hnpcrpey,mmxmoutf,89
vnerdcnx,driaywta,68
xdjjybcx,zrutpobe,70
ntbumdys,jsdcwzjs,52
ldrckmxw,qtkjyoyp,32
dhlfgqol,nositbbv,79
bgoajbxm,cpjdtdnh,74
drbykmfy,mvgzsvuj,76
qfknlxlv,jxpnqhkh,36
czrmejkc,saggvaql,78
xiticfze,nzicsoeo,80
ypauspsz,swdgmijp,59
qgtcvrgr,uownifvp,20
ryaaqxzg,ixlcnyig,77
fjgitbxp,bdqfvprm,92
iuthrjnu,oevblbbt,72
pctzwnby,hmnkuyug,36
nqduftxq,rsnlgial,60
jvlwkxni,jccihlkz,50
ldegqrlc,lgtwmejj,28
owrngfct,hzdpcjbg,56
vurmaewn,rggqxlwm,65
nlrrnfrp,zknyaabl,40
xzwpqdjt,vrgbegjr,56
icycwgzc,vfcqntbc,85
bqcnblar,mgmmkbjs,72
tsiistds,mexrxzew,22
sheknqvp,ziqogumq,40
bdrxuvte,fwtpgnxr,64
ezknwfxa,esqftrjm,28
kbadsfrb,iwdnvxpa,11
aiyxktjk,tggtjdoh,61
lfaxfjkq,rrbgqync,60
xsfondli,teatlnuu,22
mwghnvvs,fbfyekwt,36
wurqlrkm,gvfimonw,77
zojcraem,nbwevowm,15
ektpqjac,cdjchtrp,50
tlmhnyru,blyvlwst,97
mhrhvnwg,gtdyonsx,76
albiyodc,ollmoctb,40
slfqqvae,zsemtiuh,63
dotxfeah,ncvehjvn,66
wqcyrlly,qscvppwi,79
jemfnalx,ghehkoig,14
qpxseipw,akrnfpkg,44
hokvyfch,mivygldz,76
qnkujsrq,pyecoeqq,45
xgypkakh,bnnfgnux,70
vdpbjkfs,jnqkceay,32
enqzkbxl,gxixfacr,40
vutxxmcb,tqkvurzj,61
egqxrzbh,thcjrhmo,25
kffoelfg,jabczypc,44
dwpvnoub,cyjdpnvq,15
hdaatxyi,zbwboaua,40
iqrhzilx,bvemwkmx,71
tpxvxupn,hpxhcpza,50
qcrotfrw,vurqvivx,24
htidssor,lmjjqkeo,80
vobybepe,dmbnlwge,80
tovfyvoq,jawuatji,30
lulmqgps,bqtdwzke,60
tsggiukt,lonwxsms,74
ougucmkm,xcdyfhkh,4
sbeezoxn,yyrxynnz,42
hqxmavuc,meknjwcc,50
oqlhyluu,qdrhbwws,18
agxtjgis,meowscbp,60
eikjksrc,sdvyihub,12
amtlncea,mymnxoji,67
xmtvaknw,ppqmqybh,72
oyjjxipy,wlhzhjhd,34
gdqrpzvg,ylznddii,35
qflesuuh,xpkyozrr,17
qgiakqhj,ghmbwore,32
aajsscws,gnooutxp,0
errkivfu,glroezka,14
zuclzavc,wktmgxtm,18
rxggxlxh,hkfhlbgm,20
ilumfzgj,jpjvtlgm,16
lnrbqvka,osaejvxp,0
wcxzpghu,eoxruvqh,8
dfnzhslh,jwcchaby,95
wrvnttbl,ttdjolva,28
gtkxicnd,ntbuvnog,80
taqmgozv,ugwydheo,64
zpazsigt,htgiocgq,68
jvevaurf,hxrtumuy,14
jxtpbevi,udkbgvol,12
dkouycfr,bsdtxsvx,42
mhlaecqc,mnpcdmfo,60
xwndwuem,sxnrlecj,35
tzljqcjw,fsovigmc,18
atckmawx,ntoauqon,40
qqfsfalq,fcczzbzq,51
dhdpqyso,njjeosqg,40
yzihcnmx,jijfffxh,30
ywrpysoe,ftqlaudy,36
idvwkerg,zwatenev,28
djrbunhq,pbxwrqtg,90
eyczypmf,mujldkdc,2
ulevvtqm,tpxspiqb,0
ynzdvyml,sgypoyns,72
ziyoiwem,lbbmnxqz,54
htozcyrj,hbprcbzd,71
nqhjubdc,ogmgklzv,7
edqsjqzb,bsteyzum,32
aevgralp,ejjqfknl,50
betipscp,lywkkgyj,36
iulhtgom,toagptxq,24
yyqjjuhr,ujnqyiiv,90
oqowyplq,izmignas,28
tdesqpau,dilvsjro,67
vybjragi,mpqthwkn,80
mndfsxib,rggvbvky,38
tepjbmmb,daelkvue,1
mumridys,qgjamhqm,60
uqznrpxw,plfivwge,36
nafaanxa,fhqjiijd,30
vkfwluka,bnbtqbpn,25
gkooqttg,gagbjzlj,40
mihxgcfm,oamjwaqa,99
qctslcna,pflmvadw,5
fgkigcto,adungkdv,92
zewkrqkj,rwaeqzdj,8
kfdettra,jdoqpmbw,4
ahwzuruo,wmblbfsa,46
aooustab,ryoxkuiq,96
zrqvbmvt,wlevjmge,20
mdgjzboy,ilopopzv,30
kvyqhhxr,ddujcqgw,57
mrejkmbp,tyhokalt,80
kwcxhxvu,ioejebew,68
gtynyemz,sbrndvqd,4
sviaibvl,cuazhrah,56
rwuxclbt,ozwlckum,72
ifclvssj,ibrqnjrj,88
kwahhknc,iuljndds,67
bbrpxpzq,ictzambs,29
dxmcsiua,krcxguvv,52
uejbonyk,ffoyqjcu,41
qmlugfgk,wgqwsrys,78
gjhxxmna,mlxzwefe,58
vlaojivf,qrrkpaza,40
fajxxbia,dsxwywfw,75
yzfxyfwo,cmpweenf,54
ondfnsrc,lxblhlev,65
pxxsmqsk,cosahepx,49
darxhbut,vgjserbw,84
naygxjra,eldwwmrj,68
akrnsiyq,gfwcobdg,70
boetwuly,iecvmtqy,62
ktjxynmv,jzyrxuba,65
imfesdug,spvheypo,88
upldtejj,qculpdyc,54
ycptopdh,uldqphoc,0
alfnmqom,bwifzqtk,38
dxetkbul,oxrqfjxc,95
zprgqaxu,boytufqa,50
gazzuzzd,wwxcugyk,25
okciuqhf,qyjohqrp,52
tmjhotpe,hchakveh,50
uvhratmz,ontyxxke,82
odjoxvaf,fedjpnpu,0
cjfwrlfu,kqrdwujz,66
qlkxxcwe,pgeibvdr,37
qlchkrmw,mmkwpklf,29
zphnmygt,flwqfzkb,87
hxrlvgho,hahkorgp,64
vcwrjrrq,ifzabfyd,59
bynmsgim,tmatrues,50
jfmywsmn,vsjwnuqg,91
hwoesflz,qmcprlmd,48
vhbgctdo,stxcmjuz,96
nwkibczu,qhtopjpe,75
pqnorndg,kpqwadiw,56
drmukqgb,zcukelyd,75
hbsdqpqg,svinjrtc,14
ronlaoam,syadihht,34
oyldzrcg,adknwpkp,92
wghbremv,sutfcrtu,36
ohrehkms,vipdaryu,60
vfovgcxp,ibgdttky,78
cxjncdsq,exqxbzun,62
kwwmxetg,kytjoweh,90
rjyxkmwn,nyoctllc,32
arqcathm,wuhgoksh,20
cwlglqij,nkofhruq,58
tvcsoffg,jkqdvpag,96
mccrnazt,souxwyjk,56
bgcvgppy,eymbqepf,62
athivnuo,hyxjztuf,24
rbukpjam,qofltdhg,20
ktcyswdq,ksextnak,70
zwtztmlo,llrlsvar,86
hldompre,qagyvjme,12
xqvgezwh,lzldlxye,0
idkdkkff,zghtwsqa,70
idxrgwrh,ockmbarr,71
pevqttts,kbupavax,62
uxkhpgqq,hwwogluu,22
unolmbch,vaewzads,64
fiqcdffu,flcnofwt,80
vecuhjbp,hopecjhn,85
bulikgbt,ryunthli,40
jkapgrjd,iacajynw,30
gwqioutu,nujvbudt,82
ubdgaaaa,dhejkptc,70
teeiotsl,dyvtmvty,87
wtxirglk,yqhzopmm,92
pirfryjc,bbqpryhi,45
comukwjb,luijwggn,86
whjopgkl,ijfsixmo,10
rspfsvhj,zztmsayq,90
irbygwgi,jogbkvcy,84
oppqjsit,ptqmdbjb,80
rgxkepwj,yljbluud,50
tgozyeph,neyrqwoh,70
mocsxkfh,cvgbvlhs,21
bxxuswek,gtasgdss,8
idamthog,jsnacsnb,50
hosofyfg,cbpkrqol,78
xqqhwydz,nbgzmwfj,28
jseizsst,kyipjodc,95
qbzjptcd,isixypvc,70
ayyiympc,rajhdupg,5
oymbjtua,yhcdtegp,0
osuvpwbc,xoobkpod,30
tpidmhvc,jszugiba,69
suulghlo,vpluqdna,25
bxjtnzqd,omjxppqu,0
eineeqjw,tferzdxv,8
vlpizlhy,ffuljbuj,88
xthcdigp,bzqhfbaq,73
lufyzmps,cdsjruzb,26
dgxcenha,tsfqjfwk,20
lgyqguea,zwmnmjpq,0
inujwgbm,ndsgvlxk,27
tvjtbrnd,dmfbqbib,94
cxnrljia,kzkswpjc,33
rjjgblli,xnqfrkzw,36
cutsvhcx,dnbmayab,40
xkcfdbrt,mtmdgibm,44
kdrdnewk,ynwtrolg,16
qfikytcl,styhylba,80
ienurfmu,gztcymwo,0
wofyfjac,fhnaccud,96
idvmexaq,aikzybwx,7
ukyammac,kdzpjuyo,76
xmhfpyfa,ohaoremn,19
ljlbqdnn,nxpowlwu,48
fubddbiz,qctdtwoh,76
urvtaamx,rskrhjzu,12
setyugki,btlfekua,10
bzyllqar,dkofytcf,98
bwtlugqd,jhsfwikr,28
dweufzym,dkgmwxyy,0
jwbstrly,rmoqwaxc,54
feagrrkt,gpbzbxgg,86
rjunckvi,zankgmht,68
pocrpqss,glmigbxo,87
czfisgfd,hbckgyqu,76
kbgjogum,qxgcjmae,92
rpegxlko,gxfaacin,8
ptfutrde,lhkjeaon,32
gvsestxi,rqdlyqud,98
qqvpwtmx,htxpjxmt,60
rlixrycy,ukpvzins,12
pidaxnau,vbfjyaxp,92
ietwsors,zpoauhbi,36
agbilema,nlbahpyt,88
reyywchr,xwnhgkmh,68
mtoophky,vkdhhppy,98
qrqxuiml,icclvked,63
tqbhkvlc,qhzgkiyx,85
ccfjznds,lmhksfsw,87
ldruryko,okoykhaa,60
pkhewqly,nupomuxt,20
gosapuug,jwaiafmz,75
vmuzfihd,ossjjejn,90
iwmlnvpm,uhsgliji,70
dcpohxjy,orsfoele,99
qebdcjib,xlkwbdyq,20
qdtnrqdm,uwjdytdq,0
gnldtzom,vcemfwhy,67
zejeomyc,bokvxuxs,20
xlebqoez,qmhlzgge,62
aqxxudsz,mnitvopr,80
bhoagujd,oonycxif,44
apnyuovj,uzonzbtf,16
rxqownhw,fwtgfnpg,70
hizmtmjn,dbrqjmws,94
pdinyhvm,xulkbpoh,83
yqopfzhc,cnyrzndw,80
oinglnjg,viajcuzh,8
qedmfnfy,ddtpxcar,64
sjflawoy,ktadknsr,14
ghfkeqaj,zkezoiaw,72
geypnojd,obckqrrv,36
fqkllgnp,eveepkgk,50
ysikgrwz,lsjljloe,78
erximpsg,fvybcfzo,67
iqjfgfrv,iyqlztua,37
flkviodu,zzihklee,60
rlarpkbg,etkmscbg,44
smqpacug,dfdihafi,75
oerhobai,khnupjrm,39
eurpdmaa,cqwwtcus,59
mubnynqy,jwnvibzi,17
hyteourn,gcvmbswk,92
csddktgv,krjozzgs,0
mhkgbzqf,qjnbdsmx,18
dcxlgcbx,jdjkbzzr,25
keiytwpk,weshlxvk,96
zucywnkn,dhbitnyy,75
tbltqxfz,guuevknm,90
jtzgeyuk,hkpkkybs,3
gynzzvmx,rfhbuklg,25
wvsfwlpy,becvdusc,58
chcofkyz,itnaesmj,35
dsphyyys,btzaassi,85
ajopdqbt,bwbefiqv,62
xdohcvuo,ppsyjbhq,80
fxvtytja,nfctlzov,56
rkzrczwa,naktpnka,64
jwqlzqzb,uvwmdfyx,6
dpontsdo,cqqwygxn,50
ludnvnre,sbtencep,56
qxfqdjoy,ilcuznjl,50
gazvhehp,qwkiwoqb,85
xmewwlsw,zhbtthfn,20
dhhmykmw,wwobiyqn,8
fcmwhyzn,wbzkjhoe,48
hagjxnyz,okfwjkto,57
pqjuxfjh,nnphqyel,20
smhenubr,ddtyuanx,8
rrleldtf,awebyszo,92
sqallmwo,xbhccwzr,0
hqbrezfx,rvyxreki,0
cvbpfvoq,kexllbxw,51
bncobcfo,pjvkjjrz,48
tmhdalce,yajhbvjv,12
vbjvppxh,knxdjqtx,96
nuzeejbv,ndpthgmb,96
yagsrchb,kzdksunn,88
gaiwkmvf,dadgszft,0
dqgvduny,oflmidfd,34
owffmhnv,kxdrszzy,75
ppqphscw,hulydezg,36
scnoctrq,maloplfq,20
rvtutkzl,pdomcrpu,32
towiccpy,pzgexjlc,22
ebsvvfwg,fhpefpun,40
aloylrsr,dazzfzrm,44
stlytysx,bfplnzvn,60
yrnpvegx,yegfbpxe,42
ltozdfqf,vxdxfchi,32
anekjcya,dpkchjwt,94
bbdlpkqx,wpygxjho,76
pqejaoof,xowibrxq,0
dvuehuwi,wgndzgdg,60
mgehtwws,nmooiska,90
etfoxgqw,vecgosxi,20
fhniegbm,dqwnyaeg,48
svoittdo,rhrhfrpe,80
ixashfmb,drubuvmk,0
nvuhpzep,udclxghg,84
cqcfyami,ucajlpbf,55
cprgbdzl,oyhvilxy,48
lfbyxdwk,enehlipw,0
fnuhwzia,xukpzefn,16
xicytjrq,goyrwbok,96
onikupmy,ofwvzwjl,60
etoauaru,oevppwgy,90
opbyxlcv,rtluienw,30
gciwhnrh,fhwfrzqc,50
cnnpcucb,zeeyzzly,92
kcbnyywb,dkniwggt,99
pffaizkt,ozkrnxft,26
gcnkknri,dmvrsgst,50
hwggvaup,dkoydvgm,37
jtdaseiv,yjbkefvn,54
cbfrxwwi,jzniitnx,44
hiuuuvxq,igkowrmh,92
lfdmlicj,zrnmukrq,22
mctakxkk,yngacvgd,62
tjgluixn,uayjlngd,70
bemzqmge,hfexijca,4
ummsqxww,pblabxos,39
vqoqzpod,ozhszmxp,0
jljkbhcg,unbfxcfe,19
rsjkuzjj,tzjrohzk,86
phsgnjis,sggbbwst,90
jjzhzwbf,ahttkwxz,79
pbcxzquv,eydobmjw,35
oqtcxflq,ocqaikcl,98
bsshaejf,qofirkes,84
opgqelvn,gcleiokp,96
idrqszwy,rcmgiwso,75
ieyjjlwy,bdcuuthd,37
varlktwa,lqspzbas,80
otlvxjzk,glgvdqqo,52
pbxttbqs,trsycxxx,0
zuupebbp,ckijrkhk,73
phzarmoe,straazkt,80
mgumgkpf,uyplsokr,10
rdibjeyr,nvtvaahu,43
cjzwroyy,tblvyahb,80
ghdkcsps,yaziiixl,65
pqzocxxu,oawacswi,68
eocjpisy,vomsrspe,50
nhbnbzyh,vesbghot,22
siadbszi,nyrcyvyq,69
dbpckslb,suuopcdw,30
nxdkvjkk,jrrojvqa,25
lmqcresd,itezwawu,64
bzcgfzsm,asrbxrlu,10
aeozsktf,uipvktdw,74
ucixbiby,tifptlej,58
aipdtmal,fwvxjvdf,40
mnqstybd,kuglqofb,38
zxuqhxwo,kzejrace,22
dcpymajj,yuszinmt,50
stmgjwtg,txbgvvkg,21
tsnvbkno,jzrppglb,75
wagjicpb,fevqyasn,3
islssugy,lelanrhb,60
wwhoootu,wfnhluqb,68
nkmmoutx,kvmjowxn,0
kpleuvoo,mvwybcmq,10
kofnnffa,pbepasbx,73
gpbigoqw,dlaxauhg,44
ecwctdrq,akbhkyav,89
ivkmqmtt,qurtzkpy,46
olxudhhe,xtnerrxs,50
qfphdwfo,xoeavwxn,48
kaxdmsfu,meixysve,30
qtenmgso,lbtqbhlm,12
rbbbpytm,ejgmqpca,40
zbhqgkey,eqpgtvfd,85
drbsardv,qnlbkevm,84
ucsqevma,lywcqfdn,68
laovvurc,iypxqtkt,20
vcdlirmm,ocuapkit,68
rtogsttb,qxrrbrgp,32
idgaetkc,brxcojnd,24
wdcxlmbn,bqptjavh,32
dywvwneo,dadyyrbd,49
stsoiwef,ldqmktns,52
eyqrjyiq,qdiilsjq,10
nfmsbhgj,mhzotbvg,7
svwpqzpf,rdiryqvr,87
azikksjg,erwspcql,22
opszxwqq,hbbcruok,0
xcyvzgaz,tqpbjurr,80
qeznlxpv,dzcnoldn,40
iiqtgmrt,xvixoyyc,15
rwdyealu,zzwvkunw,18
saiuwfpq,mafybpma,0
zotnwktj,stfsdphp,32
lmlevdci,rgskiqev,48
suyrypvc,kqohtisw,30
vometaxz,sczgrvfz,30
jetwddzn,piqdzrxe,38
rwgpfrvz,kpcjyyaq,4
nqcsbvlc,vwylycnr,0
qayxgpzd,httzlbus,48
ojmflstu,umprcyke,20
prmvqhwb,lollchlq,33
fokomcbb,adgpsxaz,10
ejndlipk,elvvxseg,16
gyiguivs,cnpmgikh,63
pwtgvmyk,zsbztvkz,0
evbpeurq,ovmvmqcv,30
wxclwsrv,ucpwrvut,44
tqdztlgp,gfkkopyq,40
espsfmxo,dttjvvxg,45
szvqeefp,johdtwgn,96
qluisfhy,fvhmtzpn,5
ywwhrtsk,hngeaukj,75
cgckkyvr,zjfjdiwe,48
tkeehgzu,mvaocesd,50
bqvqjxtg,pszcszdb,21
kgpnzmur,hkziidwl,80
xxnfcxcn,wozzjmfa,40
uyzhhzeu,gkqovoij,92
vgteqoyo,ieggxvvy,66
ajrjubhn,iwdcolzo,0
jeeaulsy,sejkiddw,98
bjkbindq,ecbhlpau,32
ercpuimh,yhcxsuoi,12
hxvqtngc,tglbhgwj,31
kjlecvzr,jvstpflf,25
bcdtjiir,vaanvhqq,10
jlmrnbpy,wosruwdr,2
cblmiebp,hpstsnrs,30
keplblzq,ugmcmelx,54
cocptzol,uakjbfxn,46
rgqdyauc,fssshttp,80
sevqgsfd,seuppkds,93
wqqnzsfr,qcmqvakh,80
xdhxttvl,jodgewwg,24
glisvafs,lblsfkvf,54
viinpmwc,pkozhafb,81
ttjztyjw,hjcxqwam,74
opgaxiew,dzpaehwi,80
